X,Y,u_1,d_u_x
615557.2692224395,1053322.955369061,-207926258.8809985,-3.3495819326601497
605532.183850423,1388739.3425864335,-205795076.7673043,-3.1207359128636845
1052241.2017917563,-2545816.343843576,-192839397.6388301,-5.017015099736135
-2173471.645403448,1670829.255602687,-193015895.06230956,10.37206496898365
1672790.741950066,-2198001.8926605824,-192744322.02331904,-7.976989324945305
-1686373.8507226522,2166913.5122915986,-192959479.0439832,8.04489363568557
2150653.413470589,-1685858.9632473236,-193131246.08464703,-10.265305713430095
-1060181.324092837,2480990.9528032634,-193578166.0923021,5.062181683809226
2456866.591452603,-1095821.7472072218,-193679172.17569023,-11.744181810228277
-365379.7282293745,2682646.105641394,-193453429.6920672,1.74571662905835
2699387.321928869,-392287.8537974238,-193189294.46896756,-12.893745627635647
2688502.133672398,353908.16686390224,-193397944.97009027,-12.846214868948586
348687.8246295112,2701767.9959061174,-193235580.70236352,-1.6671842808684307
1042442.0517764656,2539905.206849585,-192959840.3013902,-4.972514977996975
2493406.328936649,1056850.711530917,-193447415.4287273,-11.913088316247654
2138665.1181768216,1671440.3109124447,-193369776.65082788,-10.213592834527049
1645606.5090799169,2180516.3525713845,-193142438.6363876,-7.852752241949344
-1186913.065145732,-1203805.0521527329,-204360799.52149636,5.992490700408776
-871878.5755518108,-1270759.252936388,-205589888.6742519,4.478955754678206
-1471708.465062609,-1046262.7424713495,-203349821.8182515,7.351139234934806
-1387467.4567376403,-760203.3890392117,-205261875.43761003,7.090561291103377
-1467336.6476883462,-1518893.255473737,-200388698.2432859,7.176772617191545
-1073150.1901407258,-1467138.5969933085,-203241108.34483445,5.354661913363064
-798886.2070753031,-1532661.1994203855,-204034512.127825,4.01772695574319
-1930360.1763831945,-1120714.7251284444,-199114888.39574376,9.387590221442297
-1696322.2259948552,-809906.3346844625,-202670083.75557405,8.42515209479146
-1637305.9657407622,-529580.1820362336,-204099708.33325925,8.242424300568235
-1474900.629741574,-344106.46931599604,-205798416.5490578,7.602808964235066
-481807.30045912735,-1502192.0717146418,-205297959.59687495,2.462754042568477
-1048645.1374939692,-1876677.949600804,-199993478.5855489,5.116876939796518
-652375.5137460369,-1771484.0909914044,-202594545.0169884,3.2373088397394385
-2054769.0660500687,-592770.6347470732,-200109859.4793302,10.039464579019045
-1758042.1104389683,-252006.8657532452,-203614801.75256088,8.80630570010615
-1689021.2141577082,29882.48520427607,-204370493.76760295,8.529588067634737
-330055.25163754344,-1800071.5820774776,-203127700.9648333,1.644264405672968
-24927.28587702238,-1719368.909255615,-204110380.4938653,0.1262119849679351
-602483.6720642417,-2145817.652143712,-199149245.98367652,2.9284886059696142
-2128320.517388484,-404.8825975669109,-200215959.5716085,10.405034677398405
-1801213.3886511386,311890.65081657225,-203146442.4334992,8.982948167266624
-1519698.109492941,458366.071485429,-205218953.60216117,7.760519695840411
481126.22879912826,-1628090.2991955646,-204298879.9800711,-2.4259249484450507
238636.31075209723,-1801364.1451626506,-203245691.58266744,-1.1900559073493129
-19224.29925369176,-2142527.530385916,-200066763.0887177,0.0942461024076745
-2145583.414334052,620440.6773583906,-199098281.2002945,10.435517335400748
-1566881.4026229044,726398.4978107425,-204045673.36910236,7.882894347589991
-1765518.307083674,618228.9822770817,-202754593.70605788,8.773383523571557
-1440918.095286253,898943.5873679942,-204293842.4020135,7.2691214999913
700229.7556443773,-1384022.241337676,-205510580.5603737,-3.5910961999545514
774406.2054995664,-1686933.403687428,-202888775.10265392,-3.849895560491527
564751.6054009974,-2062947.7952325908,-200106804.06893203,-2.7571637479422173
-1090020.0854699877,1152843.3857233324,-205225714.11700413,5.565727342359412
-1784534.0222572973,1001711.8119259174,-201054656.80272076,8.762332703882013
-1394634.1836498147,1157760.626048806,-203287897.6948295,6.962730305800545
1055845.003485391,-1112770.657080355,-205646264.4719333,-5.427433822496158
1034220.9827958643,-1437139.2480957534,-203664033.49905345,-5.181074884980652
1091702.4548574646,-1922467.434575555,-199344974.20872644,-5.311613562142277
-700091.5913551484,1364283.692833723,-205650364.7149272,3.597782226262538
-930111.7404866002,1421304.6010186295,-204291703.17246148,4.69025277776336
-1219358.116477774,1414032.0947806614,-202787650.4734725,6.05919728705044
-1585678.2802095488,1547662.8070279183,-199292324.09377977,7.714661736117475
1517541.9593399053,-481762.55079966737,-205179645.44620055,-7.744848474384251
-344461.7445518711,1461903.3546250835,-205896320.85488936,1.7774195231647298
1467067.4219941786,339948.5020073727,-205865239.59767732,-7.571719212606792
1367919.9186007376,695943.0438661088,-205639754.1043253,-7.033018115280129
1148366.7302010234,1028081.922914546,-205588168.74405527,-5.898606324621132
395828.3645460401,1515292.5434205444,-205389766.5849325,-2.0261288713976
842116.7816068127,1323181.7853522643,-205371911.56909737,-4.309624004626566
1341092.7953990917,-1217827.133468159,-203297556.05272257,-6.696405282904166
1564589.9538719188,-741461.5673760057,-204008248.43942004,-7.867754585173918
1426045.7658251126,-909397.8394884912,-204353834.4621533,-7.19888550166706
1529639.216438721,-1566389.2030846782,-199575351.3663684,-7.451672268091357
-517553.3135592897,1626202.211381721,-204222686.22461733,2.6063328474411165
-758075.8289377828,1665049.899155547,-203133631.6709808,3.7770459667412326
-1087239.4289729765,1838807.75361309,-200135942.76344997,5.309706617595599
1762409.3934743088,-652079.4655869004,-202675181.7400433,-8.752313042406312
1777175.9161765464,-322867.5194685323,-203343791.14252445,-8.879086946850698
1672105.1188136132,-48574.16666901264,-204510574.9549992,-8.458743816021144
-252283.67817355337,1738999.8993720696,-203781366.1990433,1.264959518772675
12917.804796575028,1701704.348865753,-204263815.15421903,-0.0654650700174158
315182.6306716192,1772361.916224832,-203398736.3447638,-1.573971866484527
1610423.5959634162,511632.7688890616,-204366941.0181344,-8.131930037406958
1725564.8760021252,251004.5878863349,-203899836.76170185,-8.669728107828197
1427868.8185168144,914224.2844616644,-204318483.79432783,-7.20557246422148
1640548.505116989,758362.0812097816,-203334643.1474368,-8.196114761318176
1156719.220388976,1260747.7652937763,-204185341.0931656,-5.827750042892224
1399109.6363502138,1166871.8884822312,-203203915.5255105,-6.980314020291578
635433.0541391621,1734635.2040738962,-202969869.74298647,-3.1631826706627493
1065415.8930811917,1506104.0185749866,-202993580.20756075,-5.304516857337172
836164.6379322729,1565862.4155528352,-203623407.53431243,-4.1859493199078655
1795786.7964743793,-1041032.9341381976,-200758983.173278,-8.803104549891223
-580649.2176806226,2015765.3091428892,-200532946.0511823,2.841147060814263
2109723.0469957804,-646696.7773646631,-199388796.31439653,-10.274104846322068
2097137.460815691,-33381.130326308616,-200535707.1996492,-10.269891314442845
-31003.35858958344,2090218.6975168453,-200606938.34920025,0.1512742477578643
556997.8767640954,2120520.716341481,-199540296.10183275,-2.712619074429071
2007746.7377600165,570408.9443563574,-200640908.3708656,-9.836983944244432
1799553.7559114343,1094013.565893904,-200449098.95111063,-8.80598891162571
1463039.6567328195,1537291.9038472655,-200282065.20272425,-7.1513580171250135
1034969.2404006432,1883190.3269986424,-200003226.71225053,-5.050953679579769
-781587.3863908878,-612058.7914261952,-209296741.03639865,4.255680569216649
-572929.6003322597,-758468.32229578,-209520042.93964,3.1191911219478072
-856938.5970286927,-364014.0237004111,-209619939.62206724,4.66550821992648
-393883.5176630477,-921275.4317739124,-209246520.4528242,2.1448182988666478
-975383.7571470868,-123353.22788551876,-209348108.43026748,5.310179474258274
-144232.54667792667,-949296.8702738336,-209469568.1472913,0.7863071344520142
-932960.2378471544,140875.0393641544,-209555971.3160611,5.078828453882068
100847.2899503709,-982500.9346586476,-209323928.30456343,-0.5511305638403968
-917037.8533299662,384873.7897481838,-209286866.2051814,4.993259713961896
310215.6694592382,-875099.0807130558,-209633138.60385177,-1.6886205016527356
-753017.4719350603,560378.4136135351,-209581217.74633107,4.099746291656094
542989.1185261483,-736682.9052198328,-209699959.2790921,-2.956565114649853
732695.8123932475,-549655.6232422825,-209696022.51289615,-3.989551889263112
-602176.5792899828,773623.708540774,-209363192.11431876,3.278783230737633
913542.0673399188,-366698.31960670376,-209341587.7402496,-4.97431288967945
-362869.4544411567,857779.4000426382,-209618295.01313812,1.975491676852092
-114466.1271947562,982612.2596097843,-209315331.80638227,0.6254536090138061
945607.9490605592,-113057.17709392804,-209510546.5239958,-5.147669709517828
980609.6749684244,134335.82432654832,-209312509.77756003,-5.338369182216118
881285.208190085,354541.06692122394,-209523183.5151796,-4.797981345017026
785777.454630232,596636.3302613184,-209329656.27176768,-4.278199662190976
144525.86599571054,939881.5417323902,-209517822.12428832,-0.7877858784959907
575453.9576744055,747676.3459444015,-209556431.8129606,-3.132840744539896
390869.65441395657,919570.8345127382,-209261484.97517607,-2.128785926133884
-528680.232858999,-432900.731829434,-210710378.76932025,2.8818324056813327
-292160.9806337751,-692559.8839958939,-210443001.43666533,1.5924838907123429
-160786.99823310945,-395454.3899783872,-211486273.5931809,0.8765133607609954
-667417.7112461645,-72770.90548434346,-210754404.36936584,3.638164293625693
-345716.30070338194,-154740.1659799026,-211591951.50730723,1.8846763572180805
18388.528275579494,-20433.8390961886,-211980938.61890692,-0.1002270888530283
133593.28527438123,-378303.0328511644,-211544270.68762752,-0.728247656164708
47547.01196269182,-697963.5578240154,-210649005.1814032,-0.2591459595589399
-670960.8094608197,279008.86419575027,-210543726.1303084,3.6575361849398433
-355579.78975133057,147466.04733578104,-211579083.9559443,1.9384644656239185
330568.7023712264,-199768.40612583488,-211576374.78374672,-1.8020610151878216
-123957.48929493155,345645.75366926764,-211615468.44565052,0.6757580435030824
411198.9502851579,72620.6786342846,-211507752.006664,-2.2416303486715705
181803.9421160505,357491.9773197822,-211544558.8732393,-0.9910610998547964
295112.29537348024,-628256.3169080673,-210669776.18152776,-1.608560148678441
443314.3135127537,-451544.6700174463,-210891592.5244499,-2.416517810860166
-415326.2167021837,532537.7489550039,-210739840.6036522,2.26394288450196
645616.8123938297,-217176.29772906317,-210718327.56246468,-3.5193536938858765
738627.6438783454,101534.91076844116,-210467847.43390152,-4.026342539103854
-57017.39478620774,669140.6373731697,-210753710.55709508,0.3107662095127622
552188.0726759164,414075.72666857095,-210684588.9816908,-3.009945897535244
291167.71601781284,668035.7802833207,-210535523.52285975,-1.5871009089528718
